Date,entity_id,data_name,PT,QT,ST
2021-01-03T05:00:00Z,ccefe450-4690-11ea-bd76-a73c738b665f,Power3p_9,2535.71493243243,186.946891891892,3979.22844594595
2021-01-03T05:00:00Z,d1239100-4692-11ea-bd76-a73c738b665f,Power3p_22,17.5725850340136,0,120.169863945578
2021-01-03T05:00:00Z,d4558c80-4691-11ea-bd76-a73c738b665f,Power3p_15,0,0,0
2021-01-03T05:00:00Z,d8f98400-468f-11ea-bd76-a73c738b665f,Power3p_4,33.0532432432432,5.96074324324324,100.859662162162
2021-01-03T05:00:00Z,df3d6440-4543-11eb-8dd2-3f3b7e1fb525,Power3p_56,0,0,0
2021-01-03T05:00:00Z,e00e1140-0a28-11eb-9d8c-c72b6b3391cc,Power3p_35,1165.95322147651,0,1539.48053691275
2021-01-03T05:00:00Z,e93418a0-468d-11ea-bd76-a73c738b665f,Power3p_0,0,0,0
2021-01-03T05:00:00Z,ecca0940-4690-11ea-bd76-a73c738b665f,Power3p_10,5681.70641891892,758.853851351351,11691.4464864865
2021-01-03T05:00:00Z,edabf2e0-4692-11ea-bd76-a73c738b665f,Power3p_23,0,0,0
2021-01-03T05:00:00Z,f958fb60-0a28-11eb-9d8c-c72b6b3391cc,Power3p_36,162.596845637584,0,218.796241610738
2021-01-03T05:00:00Z,fa89f990-4691-11ea-bd76-a73c738b665f,Power3p_16,272.690067567568,33.9502702702703,633.491891891892
2021-01-03T05:00:00Z,fe89e8e0-468f-11ea-bd76-a73c738b665f,Power3p_5,33.6352702702703,1.97574324324324,52.1453378378378
2021-01-03T05:00:00Z,ff267d50-4543-11eb-8dd2-3f3b7e1fb525,Power3p_57,128.319932432432,0,156.154459459459
2021-01-03T06:00:00Z,09eed230-4691-11ea-bd76-a73c738b665f,Power3p_11,642.717115378646,42.9111777040658,927.823931108396
2021-01-03T06:00:00Z,0cc640a0-4533-11eb-8dd2-3f3b7e1fb525,Power3p_45,25.8993966294051,5.45541178092022,89.3070653328021
2021-01-03T06:00:00Z,0eb68180-4693-11ea-bd76-a73c738b665f,Power3p_24,0,0,0
2021-01-03T06:00:00Z,10544a60-4528-11eb-8dd2-3f3b7e1fb525,Power3p_44,14.4049801587302,0,30.8460873015872
2021-01-03T06:00:00Z,10cbf130-0a29-11eb-9d8c-c72b6b3391cc,Power3p_37,178.479771072797,1.93640229885058,249.986338122605
2021-01-03T06:00:00Z,11c8e3e0-468e-11ea-bd76-a73c738b665f,Power3p_1,144.180057453416,0,437.113994047619
2021-01-03T06:00:00Z,23623670-4692-11ea-bd76-a73c738b665f,Power3p_17,1262.8712388444,0,1266.03375891495
2021-01-03T06:00:00Z,2b0b4d70-0a29-11eb-9d8c-c72b6b3391cc,Power3p_38,0,0,0
2021-01-03T06:00:00Z,31d9b6f0-4693-11ea-bd76-a73c738b665f,Power3p_25,18082.7050744607,1111.23742971774,21462.3000236817
2021-01-03T06:00:00Z,390bac52-4691-11ea-bd76-a73c738b665f,Power3p_12,0,0,0
2021-01-03T06:00:00Z,4199afa0-0a29-11eb-9d8c-c72b6b3391cc,Power3p_39,0,0,0
2021-01-03T06:00:00Z,43bc5e00-0a28-11eb-9d8c-c72b6b3391cc,Power3p_30,0,0,0
2021-01-03T06:00:00Z,451042f0-4690-11ea-bd76-a73c738b665f,Power3p_6,737.093116858237,0,742.054870210728
2021-01-03T06:00:00Z,468fcc20-4692-11ea-bd76-a73c738b665f,Power3p_18,193.785898172286,19.8392646709536,270.281772607461
2021-01-03T06:00:00Z,4d126750-4693-11ea-bd76-a73c738b665f,Power3p_26,0,0,0
2021-01-03T06:00:00Z,57eb2fe0-0a29-11eb-9d8c-c72b6b3391cc,Power3p_40,143.566725845411,0,404.678731884058
2021-01-03T06:00:00Z,5a6529c0-4533-11eb-8dd2-3f3b7e1fb525,Power3p_46,0,0,0
2021-01-03T06:00:00Z,6872b960-4692-11ea-bd76-a73c738b665f,Power3p_19,823.024532786885,65.3198354584092,1391.7646095932
2021-01-03T06:00:00Z,6f4377b0-4543-11eb-8dd2-3f3b7e1fb525,Power3p_50,0,0,0
2021-01-03T06:00:00Z,6f706aa0-0a28-11eb-9d8c-c72b6b3391cc,Power3p_31,257.951747474747,6.36112626262626,401.545782828283
2021-01-03T06:00:00Z,771cb8c0-0a29-11eb-9d8c-c72b6b3391cc,Power3p_41,1247.7852545977,0,1337.28013045977
2021-01-03T06:00:00Z,7983a970-4693-11ea-bd76-a73c738b665f,Power3p_27,2150.09356084656,0,2216.62880555555
2021-01-03T06:00:00Z,80ff6a40-4543-11eb-8dd2-3f3b7e1fb525,Power3p_51,64.4578682745433,0,128.160642150299
2021-01-03T06:00:00Z,81546c50-4690-11ea-bd76-a73c738b665f,Power3p_7,1745.69932094124,39.7361094402674,1984.47070899471
2021-01-03T06:00:00Z,8501ae10-4542-11eb-8dd2-3f3b7e1fb525,Power3p_47,0.0097618304500327,3.82245880149813,43.0667067207657
2021-01-03T06:00:00Z,8a1430d0-4692-11ea-bd76-a73c738b665f,Power3p_20,1711.39777287582,0,1795.82884768908
2021-01-03T06:00:00Z,8f8a57b0-0a28-11eb-9d8c-c72b6b3391cc,Power3p_32,525.10685632184,0,658.729921455938
2021-01-03T06:00:00Z,8fcc6200-4691-11ea-bd76-a73c738b665f,Power3p_13,0,0,0
2021-01-03T06:00:00Z,91a1cbf0-4542-11eb-8dd2-3f3b7e1fb525,Power3p_48,0,0,0
2021-01-03T06:00:00Z,97226070-4543-11eb-8dd2-3f3b7e1fb525,Power3p_52,0,0,0
2021-01-03T06:00:00Z,9be27d70-4693-11ea-bd76-a73c738b665f,Power3p_28,2101.78538888889,105.814888888889,2648.82579166667
2021-01-03T06:00:00Z,9f8972c0-4da1-11ea-a4e5-7bde087d24ee,Power3p_29,52145.1453369596,0,73790.2798287767
2021-01-03T06:00:00Z,a2067ab0-4690-11ea-bd76-a73c738b665f,Power3p_8,67.5967262246873,0,94.5378549384223
2021-01-03T06:00:00Z,a5e892a0-4543-11eb-8dd2-3f3b7e1fb525,Power3p_53,51.8562129999113,0,60.7552560373622
2021-01-03T06:00:00Z,a98f45d0-4692-11ea-bd76-a73c738b665f,Power3p_21,2059.07251851852,0,2141.50694444444
2021-01-03T06:00:00Z,ac730200-0a28-11eb-9d8c-c72b6b3391cc,Power3p_33,29.8786101532567,2.90216906130268,39.8567959770115
2021-01-03T06:00:00Z,b0041040-4691-11ea-bd76-a73c738b665f,Power3p_14,0,0,0
2021-01-03T06:00:00Z,b1dcd590-4542-11eb-8dd2-3f3b7e1fb525,Power3p_49,0,0,0
2021-01-03T06:00:00Z,bb1e6360-468f-11ea-bd76-a73c738b665f,Power3p_3,87.1404744261581,0,117.462003684598
2021-01-03T06:00:00Z,bb99db40-4543-11eb-8dd2-3f3b7e1fb525,Power3p_54,0,0,0
2021-01-03T06:00:00Z,c9835890-0a28-11eb-9d8c-c72b6b3391cc,Power3p_34,83.1407066408532,10.4862730737386,133.184851816677
2021-01-03T06:00:00Z,cae0fd40-4543-11eb-8dd2-3f3b7e1fb525,Power3p_55,0,0,0
2021-01-03T06:00:00Z,ccefe450-4690-11ea-bd76-a73c738b665f,Power3p_9,2051.27441821614,186.779141255353,3223.74274614041
2021-01-03T06:00:00Z,d1239100-4692-11ea-bd76-a73c738b665f,Power3p_22,9.83922777777778,0,66.4971583333333
2021-01-03T06:00:00Z,d4558c80-4691-11ea-bd76-a73c738b665f,Power3p_15,0,0,0
2021-01-03T06:00:00Z,d8f98400-468f-11ea-bd76-a73c738b665f,Power3p_4,27.1289010752688,5.92828037634409,82.8866028673835
2021-01-03T06:00:00Z,df3d6440-4543-11eb-8dd2-3f3b7e1fb525,Power3p_56,3.6029411764706,0,6.0014705882353
2021-01-03T06:00:00Z,e00e1140-0a28-11eb-9d8c-c72b6b3391cc,Power3p_35,1087.76507586338,0,1475.44222163147
2021-01-03T06:00:00Z,e93418a0-468d-11ea-bd76-a73c738b665f,Power3p_0,0,0,0
2021-01-03T06:00:00Z,ecca0940-4690-11ea-bd76-a73c738b665f,Power3p_10,4741.46567362802,758.439707686343,9771.62653256146
2021-01-03T06:00:00Z,edabf2e0-4692-11ea-bd76-a73c738b665f,Power3p_23,0,0,0
2021-01-03T06:00:00Z,f958fb60-0a28-11eb-9d8c-c72b6b3391cc,Power3p_36,105.122449415447,0,143.494454351929
2021-01-03T06:00:00Z,fa89f990-4691-11ea-bd76-a73c738b665f,Power3p_16,170.327556372549,33.8385923202614,396.500395424837
2021-01-03T06:00:00Z,fe89e8e0-468f-11ea-bd76-a73c738b665f,Power3p_5,21.5070052681992,1.92186316365627,33.1799273399015
2021-01-03T06:00:00Z,ff267d50-4543-11eb-8dd2-3f3b7e1fb525,Power3p_57,27.1526527777778,1.70846180555556,36.4798715277778
